#ies_format_version: 1.0
#file: 20250312_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250312;	122112;	1741762272.000;	  err32
20250312;	122116;	1741762276.000;	  err32
20250312;	122120;	1741762280.000;	  err32
20250312;	122124;	1741762284.000;	  err32
20250312;	122128;	1741762288.000;	  err32
20250312;	122132;	1741762292.000;	  err32
20250312;	122136;	1741762296.000;	  err32
20250312;	122140;	1741762300.000;	  err32
20250312;	122144;	1741762304.000;	  err32
20250312;	122148;	1741762308.000;	  err32
20250312;	122152;	1741762312.000;	  err32
20250312;	122156;	1741762316.000;	  err32
20250312;	122200;	1741762320.000;	  err32
20250312;	122204;	1741762324.000;	  err32
20250312;	122208;	1741762328.000;	  err32
20250312;	122212;	1741762332.000;	  err32
20250312;	122216;	1741762336.000;	  err32
20250312;	122220;	1741762340.000;	  err32
20250312;	122224;	1741762344.000;	  err32
20250312;	122228;	1741762348.000;	  err32
20250312;	122232;	1741762352.000;	  err32
20250312;	122236;	1741762356.000;	  err32
20250312;	122240;	1741762360.000;	  err32
20250312;	122244;	1741762364.000;	  err32
20250312;	122248;	1741762368.000;	  err32
20250312;	122252;	1741762372.000;	  err32
20250312;	122256;	1741762376.000;	  err32
20250312;	122300;	1741762380.000;	  err32
20250312;	122304;	1741762384.000;	  err32
20250312;	122308;	1741762388.000;	  err32
20250312;	122312;	1741762392.000;	  err32
20250312;	122316;	1741762396.000;	  err32
20250312;	122320;	1741762400.000;	  err32
20250312;	122324;	1741762404.000;	  err32
20250312;	122328;	1741762408.000;	  err32
20250312;	122332;	1741762412.000;	  err32
20250312;	122336;	1741762416.000;	  err32
20250312;	122340;	1741762420.000;	  err32
20250312;	122344;	1741762424.000;	  err32
20250312;	122348;	1741762428.000;	  err32
20250312;	122352;	1741762432.000;	  err32
20250312;	122356;	1741762436.000;	  err32
20250312;	122400;	1741762440.000;	  err32
20250312;	122404;	1741762444.000;	  err32
20250312;	122408;	1741762448.000;	  err32
20250312;	122412;	1741762452.000;	  err32
20250312;	122416;	1741762456.000;	  err32
20250312;	122420;	1741762460.000;	  err32
20250312;	122424;	1741762464.000;	  err32
20250312;	122428;	1741762468.000;	  err32
20250312;	122432;	1741762472.000;	  err32
20250312;	122436;	1741762476.000;	  err32
20250312;	122440;	1741762480.000;	  err32
20250312;	122444;	1741762484.000;	  err32
20250312;	122448;	1741762488.000;	  err32
20250312;	122452;	1741762492.000;	  err32
20250312;	122456;	1741762496.000;	  err32
20250312;	122500;	1741762500.000;	  err32
20250312;	122504;	1741762504.000;	  err32
20250312;	122508;	1741762508.000;	  err32
20250312;	122512;	1741762512.000;	  err32
20250312;	122516;	1741762516.000;	  err32
20250312;	122520;	1741762520.000;	  err32
20250312;	122524;	1741762524.000;	  err32
20250312;	122528;	1741762528.000;	  err32
20250312;	122532;	1741762532.000;	  err32
20250312;	122536;	1741762536.000;	  err32
20250312;	122540;	1741762540.000;	  err32
20250312;	122544;	1741762544.000;	  err32
20250312;	122548;	1741762548.000;	  err32
20250312;	122552;	1741762552.000;	  err32
20250312;	122556;	1741762556.000;	  err32
20250312;	122600;	1741762560.000;	  err32
20250312;	122604;	1741762564.000;	  err32
20250312;	122608;	1741762568.000;	  err32
20250312;	122612;	1741762572.000;	  err32
20250312;	122616;	1741762576.000;	  err32
20250312;	122620;	1741762580.000;	  err32
20250312;	122624;	1741762584.000;	  err32
20250312;	122628;	1741762588.000;	  err32
20250312;	122632;	1741762592.000;	  err32
20250312;	122636;	1741762596.000;	  err32
20250312;	122640;	1741762600.000;	  err32
20250312;	122644;	1741762604.000;	  err32
20250312;	122648;	1741762608.000;	  err32
20250312;	122652;	1741762612.000;	  err32
20250312;	122656;	1741762616.000;	  err32
20250312;	122700;	1741762620.000;	  err32
20250312;	122704;	1741762624.000;	  err32
20250312;	122708;	1741762628.000;	  err32
20250312;	122712;	1741762632.000;	  err32
20250312;	122716;	1741762636.000;	  err32
20250312;	122720;	1741762640.000;	  err32
20250312;	122724;	1741762644.000;	  err32
20250312;	122728;	1741762648.000;	  err32
20250312;	122732;	1741762652.000;	  err32
20250312;	122736;	1741762656.000;	  err32
20250312;	122740;	1741762660.000;	  err32
20250312;	122744;	1741762664.000;	  err32
20250312;	122748;	1741762668.000;	  err32
20250312;	122752;	1741762672.000;	  err32
20250312;	122756;	1741762676.000;	  err32
20250312;	122800;	1741762680.000;	  err32
20250312;	122804;	1741762684.000;	  err32
20250312;	122808;	1741762688.000;	  err32
20250312;	122812;	1741762692.000;	  err32
20250312;	122816;	1741762696.000;	  err32
20250312;	122820;	1741762700.000;	  err32
20250312;	122824;	1741762704.000;	  err32
20250312;	122828;	1741762708.000;	  err32
20250312;	122832;	1741762712.000;	  err32
20250312;	122836;	1741762716.000;	  err32
20250312;	122840;	1741762720.000;	  err32
20250312;	122844;	1741762724.000;	  err32
20250312;	122848;	1741762728.000;	  err32
20250312;	122852;	1741762732.000;	  err32
20250312;	122856;	1741762736.000;	  err32
20250312;	122900;	1741762740.000;	  err32
20250312;	122904;	1741762744.000;	  err32
20250312;	122908;	1741762748.000;	  err32
20250312;	122912;	1741762752.000;	  err32
20250312;	122916;	1741762756.000;	  err32
20250312;	122920;	1741762760.000;	  err32
20250312;	122924;	1741762764.000;	  err32
20250312;	122928;	1741762768.000;	  err32
20250312;	122932;	1741762772.000;	  err32
20250312;	122936;	1741762776.000;	  err32
20250312;	122940;	1741762780.000;	  err32
20250312;	122944;	1741762784.000;	  err32
20250312;	122948;	1741762788.000;	  err32
20250312;	122952;	1741762792.000;	  err32
20250312;	122956;	1741762796.000;	  err32
20250312;	123000;	1741762800.000;	  err32
20250312;	123004;	1741762804.000;	  err32
20250312;	123008;	1741762808.000;	  err32
20250312;	123012;	1741762812.000;	  err32
20250312;	123016;	1741762816.000;	  err32
20250312;	123020;	1741762820.000;	  err32
20250312;	123024;	1741762824.000;	  err32
20250312;	123028;	1741762828.000;	  err32
20250312;	123032;	1741762832.000;	  err32
20250312;	123036;	1741762836.000;	  err32
20250312;	123040;	1741762840.000;	  err32
20250312;	123044;	1741762844.000;	  err32
20250312;	123048;	1741762848.000;	  err32
20250312;	123052;	1741762852.000;	  err32
20250312;	123056;	1741762856.000;	  err32
20250312;	123100;	1741762860.000;	  err32
20250312;	123104;	1741762864.000;	  err32
20250312;	123108;	1741762868.000;	  err32
20250312;	123112;	1741762872.000;	  err32
20250312;	123116;	1741762876.000;	  err32
20250312;	123120;	1741762880.000;	  err32
20250312;	123124;	1741762884.000;	  err32
20250312;	123128;	1741762888.000;	  err32
20250312;	123132;	1741762892.000;	  err32
20250312;	123136;	1741762896.000;	  err32
20250312;	123140;	1741762900.000;	  err32
20250312;	123144;	1741762904.000;	  err32
20250312;	123148;	1741762908.000;	  err32
20250312;	123152;	1741762912.000;	  err32
20250312;	123156;	1741762916.000;	  err32
20250312;	123200;	1741762920.000;	  err32
20250312;	123204;	1741762924.000;	  err32
20250312;	123208;	1741762928.000;	  err32
20250312;	123212;	1741762932.000;	  err32
20250312;	123216;	1741762936.000;	  err32
20250312;	123220;	1741762940.000;	  err32
20250312;	123224;	1741762944.000;	  err32
20250312;	123228;	1741762948.000;	  err32
20250312;	123232;	1741762952.000;	  err32
20250312;	123236;	1741762956.000;	  err32
20250312;	123240;	1741762960.000;	  err32
20250312;	123244;	1741762964.000;	  err32
20250312;	123248;	1741762968.000;	  err32
20250312;	123252;	1741762972.000;	  err32
20250312;	123256;	1741762976.000;	  err32
20250312;	123300;	1741762980.000;	  err32
20250312;	123304;	1741762984.000;	  err32
20250312;	123308;	1741762988.000;	  err32
20250312;	123312;	1741762992.000;	  err32
20250312;	123316;	1741762996.000;	  err32
20250312;	123320;	1741763000.000;	  err32
20250312;	123324;	1741763004.000;	  err32
20250312;	123328;	1741763008.000;	  err32
20250312;	123332;	1741763012.000;	  err32
20250312;	123336;	1741763016.000;	  err32
20250312;	123340;	1741763020.000;	  err32
20250312;	123344;	1741763024.000;	  err32
20250312;	123348;	1741763028.000;	  err32
20250312;	123352;	1741763032.000;	  err32
20250312;	123356;	1741763036.000;	  err32
20250312;	123400;	1741763040.000;	  err32
20250312;	123404;	1741763044.000;	  err32
20250312;	123408;	1741763048.000;	  err32
20250312;	123412;	1741763052.000;	  err32
20250312;	123416;	1741763056.000;	  err32
20250312;	123420;	1741763060.000;	  err32
20250312;	123424;	1741763064.000;	  err32
20250312;	123428;	1741763068.000;	  err32
20250312;	123432;	1741763072.000;	  err32
20250312;	123436;	1741763076.000;	  err32
20250312;	123440;	1741763080.000;	  err32
20250312;	123444;	1741763084.000;	  err32
20250312;	123448;	1741763088.000;	  err32
20250312;	123452;	1741763092.000;	  err32
20250312;	123456;	1741763096.000;	  err32
20250312;	123500;	1741763100.000;	  err32
20250312;	123504;	1741763104.000;	  err32
20250312;	123508;	1741763108.000;	  err32
20250312;	123512;	1741763112.000;	  err32
20250312;	123516;	1741763116.000;	  err32
20250312;	123520;	1741763120.000;	  err32
20250312;	123524;	1741763124.000;	  err32
20250312;	123528;	1741763128.000;	  err32
20250312;	123532;	1741763132.000;	  err32
20250312;	123536;	1741763136.000;	  err32
20250312;	123540;	1741763140.000;	  err32
20250312;	123544;	1741763144.000;	  err32
20250312;	123548;	1741763148.000;	  err32
20250312;	123552;	1741763152.000;	  err32
20250312;	123556;	1741763156.000;	  err32
20250312;	123600;	1741763160.000;	  err32
20250312;	123604;	1741763164.000;	  err32
20250312;	123608;	1741763168.000;	  err32
20250312;	123612;	1741763172.000;	  err32
20250312;	123616;	1741763176.000;	  err32
20250312;	123620;	1741763180.000;	  err32
20250312;	123624;	1741763184.000;	  err32
20250312;	123628;	1741763188.000;	  err32
20250312;	123632;	1741763192.000;	  err32
20250312;	123636;	1741763196.000;	  err32
20250312;	123640;	1741763200.000;	  err32
20250312;	123644;	1741763204.000;	  err32
20250312;	123648;	1741763208.000;	  err32
20250312;	123652;	1741763212.000;	  err32
20250312;	123656;	1741763216.000;	  err32
20250312;	123700;	1741763220.000;	  err32
20250312;	123704;	1741763224.000;	  err32
20250312;	123708;	1741763228.000;	  err32
20250312;	123712;	1741763232.000;	  err32
20250312;	123716;	1741763236.000;	  err32
20250312;	123720;	1741763240.000;	  err32
20250312;	123724;	1741763244.000;	  err32
20250312;	123728;	1741763248.000;	  err32
20250312;	123732;	1741763252.000;	  err32
20250312;	123736;	1741763256.000;	  err32
20250312;	123740;	1741763260.000;	  err32
20250312;	123744;	1741763264.000;	  err32
20250312;	123748;	1741763268.000;	  err32
20250312;	123752;	1741763272.000;	  err32
20250312;	123756;	1741763276.000;	  err32
20250312;	123800;	1741763280.000;	  err32
20250312;	123804;	1741763284.000;	  err32
20250312;	123808;	1741763288.000;	  err32
20250312;	123812;	1741763292.000;	  err32
20250312;	123816;	1741763296.000;	  err32
20250312;	123820;	1741763300.000;	  err32
20250312;	123824;	1741763304.000;	  err32
20250312;	123828;	1741763308.000;	  err32
20250312;	123832;	1741763312.000;	  err32
20250312;	123836;	1741763316.000;	  err32
20250312;	123840;	1741763320.000;	  err32
20250312;	123844;	1741763324.000;	  err32
20250312;	123848;	1741763328.000;	  err32
20250312;	123852;	1741763332.000;	  err32
20250312;	123856;	1741763336.000;	  err32
20250312;	123900;	1741763340.000;	  err32
20250312;	123904;	1741763344.000;	  err32
20250312;	123908;	1741763348.000;	  err32
20250312;	123912;	1741763352.000;	  err32
20250312;	123916;	1741763356.000;	  err32
20250312;	123920;	1741763360.000;	  err32
20250312;	123924;	1741763364.000;	  err32
20250312;	123928;	1741763368.000;	  err32
20250312;	123932;	1741763372.000;	  err32
20250312;	123936;	1741763376.000;	  err32
20250312;	123940;	1741763380.000;	  err32
20250312;	123944;	1741763384.000;	  err32
20250312;	123948;	1741763388.000;	  err32
20250312;	123952;	1741763392.000;	  err32
20250312;	123956;	1741763396.000;	  err32
20250312;	124000;	1741763400.000;	  err32
20250312;	124004;	1741763404.000;	  err32
20250312;	124008;	1741763408.000;	  err32
20250312;	124012;	1741763412.000;	  err32
20250312;	124016;	1741763416.000;	  err32
20250312;	124020;	1741763420.000;	  err32
20250312;	124024;	1741763424.000;	  err32
20250312;	124028;	1741763428.000;	  err32
20250312;	124032;	1741763432.000;	  err32
20250312;	124036;	1741763436.000;	  err32
20250312;	124040;	1741763440.000;	  err32
20250312;	124044;	1741763444.000;	  err32
20250312;	124048;	1741763448.000;	  err32
20250312;	124052;	1741763452.000;	  err32
20250312;	124056;	1741763456.000;	  err32
20250312;	124100;	1741763460.000;	  err32
20250312;	124104;	1741763464.000;	  err32
20250312;	124108;	1741763468.000;	  err32
20250312;	124112;	1741763472.000;	  err32
20250312;	124116;	1741763476.000;	  err32
20250312;	124120;	1741763480.000;	  err32
20250312;	124124;	1741763484.000;	  err32
20250312;	124128;	1741763488.000;	  err32
20250312;	124132;	1741763492.000;	  err32
20250312;	124136;	1741763496.000;	  err32
20250312;	124140;	1741763500.000;	  err32
20250312;	124144;	1741763504.000;	  err32
20250312;	124148;	1741763508.000;	  err32
20250312;	124152;	1741763512.000;	  err32
20250312;	124156;	1741763516.000;	  err32
20250312;	124200;	1741763520.000;	  err32
20250312;	124204;	1741763524.000;	  err32
20250312;	124208;	1741763528.000;	  err32
20250312;	124212;	1741763532.000;	  err32
20250312;	124216;	1741763536.000;	  err32
20250312;	124220;	1741763540.000;	  err32
20250312;	124224;	1741763544.000;	  err32
20250312;	124228;	1741763548.000;	  err32
20250312;	124232;	1741763552.000;	  err32
20250312;	124236;	1741763556.000;	  err32
20250312;	124240;	1741763560.000;	  err32
20250312;	124244;	1741763564.000;	  err32
20250312;	124248;	1741763568.000;	  err32
20250312;	124252;	1741763572.000;	  err32
20250312;	124256;	1741763576.000;	  err32
20250312;	124300;	1741763580.000;	  err32
20250312;	124304;	1741763584.000;	  err32
20250312;	124308;	1741763588.000;	  err32
20250312;	124312;	1741763592.000;	  err32
20250312;	124316;	1741763596.000;	  err32
20250312;	124320;	1741763600.000;	  err32
20250312;	124324;	1741763604.000;	  err32
20250312;	124328;	1741763608.000;	  err32
20250312;	124332;	1741763612.000;	  err32
20250312;	124336;	1741763616.000;	  err32
20250312;	124340;	1741763620.000;	  err32
20250312;	124344;	1741763624.000;	  err32
20250312;	124348;	1741763628.000;	  err32
20250312;	124352;	1741763632.000;	  err32
20250312;	124356;	1741763636.000;	  err32
20250312;	124400;	1741763640.000;	  err32
20250312;	124404;	1741763644.000;	  err32
20250312;	124408;	1741763648.000;	  err32
20250312;	124412;	1741763652.000;	  err32
20250312;	124416;	1741763656.000;	  err32
20250312;	124420;	1741763660.000;	  err32
20250312;	124424;	1741763664.000;	  err32
20250312;	124428;	1741763668.000;	  err32
20250312;	124432;	1741763672.000;	  err32
20250312;	124436;	1741763676.000;	  err32
20250312;	124440;	1741763680.000;	  err32
20250312;	124444;	1741763684.000;	  err32
20250312;	124448;	1741763688.000;	  err32
20250312;	124452;	1741763692.000;	  err32
20250312;	124456;	1741763696.000;	  err32
20250312;	124500;	1741763700.000;	  err32
20250312;	124504;	1741763704.000;	  err32
20250312;	124508;	1741763708.000;	  err32
20250312;	124512;	1741763712.000;	  err32
20250312;	124516;	1741763716.000;	  err32
20250312;	124520;	1741763720.000;	  err32
20250312;	124524;	1741763724.000;	  err32
20250312;	124528;	1741763728.000;	  err32
20250312;	124532;	1741763732.000;	  err32
20250312;	124536;	1741763736.000;	  err32
20250312;	124540;	1741763740.000;	  err32
20250312;	124544;	1741763744.000;	  err32
20250312;	124548;	1741763748.000;	  err32
20250312;	124552;	1741763752.000;	  err32
20250312;	124556;	1741763756.000;	  err32
20250312;	124600;	1741763760.000;	  err32
20250312;	124604;	1741763764.000;	  err32
20250312;	124608;	1741763768.000;	  err32
20250312;	124612;	1741763772.000;	  err32
20250312;	124616;	1741763776.000;	  err32
20250312;	124620;	1741763780.000;	  err32
20250312;	124624;	1741763784.000;	  err32
20250312;	124628;	1741763788.000;	  err32
20250312;	124632;	1741763792.000;	  err32
20250312;	124636;	1741763796.000;	  err32
20250312;	124640;	1741763800.000;	  err32
20250312;	124644;	1741763804.000;	  err32
20250312;	124648;	1741763808.000;	  err32
20250312;	124652;	1741763812.000;	  err32
20250312;	124656;	1741763816.000;	  err32
20250312;	124700;	1741763820.000;	  err32
20250312;	124704;	1741763824.000;	  err32
20250312;	124708;	1741763828.000;	  err32
20250312;	124712;	1741763832.000;	  err32
20250312;	124716;	1741763836.000;	  err32
20250312;	124720;	1741763840.000;	  err32
20250312;	124724;	1741763844.000;	  err32
20250312;	124728;	1741763848.000;	  err32
20250312;	124732;	1741763852.000;	  err32
20250312;	124736;	1741763856.000;	  err32
20250312;	124740;	1741763860.000;	  err32
20250312;	124744;	1741763864.000;	  err32
20250312;	124748;	1741763868.000;	  err32
20250312;	124752;	1741763872.000;	  err32
20250312;	124756;	1741763876.000;	  err32
20250312;	124800;	1741763880.000;	  err32
20250312;	124804;	1741763884.000;	  err32
20250312;	124808;	1741763888.000;	  err32
20250312;	124812;	1741763892.000;	  err32
20250312;	124816;	1741763896.000;	  err32
20250312;	124820;	1741763900.000;	  err32
20250312;	124824;	1741763904.000;	  err32
20250312;	124828;	1741763908.000;	  err32
20250312;	124832;	1741763912.000;	  err32
20250312;	124836;	1741763916.000;	  err32
20250312;	124840;	1741763920.000;	  err32
20250312;	124844;	1741763924.000;	  err32
20250312;	124848;	1741763928.000;	  err32
20250312;	124852;	1741763932.000;	  err32
20250312;	124856;	1741763936.000;	  err32
20250312;	124900;	1741763940.000;	  err32
20250312;	124904;	1741763944.000;	  err32
20250312;	124908;	1741763948.000;	  err32
20250312;	124912;	1741763952.000;	  err32
