#ies_format_version: 1.0
#file: 20250311_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250311;	180840;	1741696720.000;	  err32
20250311;	180844;	1741696724.000;	  err32
20250311;	180848;	1741696728.000;	  err32
20250311;	180852;	1741696732.000;	  err32
20250311;	180856;	1741696736.000;	  err32
20250311;	180900;	1741696740.000;	  err32
20250311;	180904;	1741696744.000;	  err32
20250311;	180908;	1741696748.000;	  err32
20250311;	180912;	1741696752.000;	  err32
20250311;	180916;	1741696756.000;	  err32
20250311;	180920;	1741696760.000;	  err32
20250311;	180924;	1741696764.000;	  err32
20250311;	180928;	1741696768.000;	  err32
20250311;	180932;	1741696772.000;	  err32
20250311;	180936;	1741696776.000;	  err32
20250311;	180940;	1741696780.000;	  err32
20250311;	180944;	1741696784.000;	  err32
20250311;	180948;	1741696788.000;	  err32
20250311;	180952;	1741696792.000;	  err32
20250311;	180956;	1741696796.000;	  err32
20250311;	181000;	1741696800.000;	  err32
20250311;	181004;	1741696804.000;	  err32
20250311;	181008;	1741696808.000;	  err32
20250311;	181012;	1741696812.000;	  err32
20250311;	181016;	1741696816.000;	  err32
20250311;	181020;	1741696820.000;	  err32
20250311;	181024;	1741696824.000;	  err32
20250311;	181028;	1741696828.000;	  err32
20250311;	181032;	1741696832.000;	  err32
20250311;	181036;	1741696836.000;	  err32
20250311;	181040;	1741696840.000;	  err32
20250311;	181044;	1741696844.000;	  err32
20250311;	181048;	1741696848.000;	  err32
20250311;	181052;	1741696852.000;	  err32
20250311;	181056;	1741696856.000;	  err32
20250311;	181100;	1741696860.000;	  err32
20250311;	181104;	1741696864.000;	  err32
20250311;	181108;	1741696868.000;	  err32
20250311;	181112;	1741696872.000;	  err32
20250311;	181116;	1741696876.000;	  err32
20250311;	181120;	1741696880.000;	  err32
20250311;	181124;	1741696884.000;	  err32
20250311;	181128;	1741696888.000;	  err32
20250311;	181132;	1741696892.000;	  err32
20250311;	181136;	1741696896.000;	  err32
20250311;	181140;	1741696900.000;	  err32
20250311;	181144;	1741696904.000;	  err32
20250311;	181148;	1741696908.000;	  err32
20250311;	181152;	1741696912.000;	  err32
20250311;	181156;	1741696916.000;	  err32
20250311;	181200;	1741696920.000;	  err32
20250311;	181204;	1741696924.000;	  err32
20250311;	181208;	1741696928.000;	  err32
20250311;	181212;	1741696932.000;	  err32
20250311;	181216;	1741696936.000;	  err32
20250311;	181220;	1741696940.000;	  err32
20250311;	181224;	1741696944.000;	  err32
20250311;	181228;	1741696948.000;	  err32
20250311;	181232;	1741696952.000;	  err32
20250311;	181236;	1741696956.000;	  err32
20250311;	181240;	1741696960.000;	  err32
20250311;	181244;	1741696964.000;	  err32
20250311;	181248;	1741696968.000;	  err32
20250311;	181252;	1741696972.000;	  err32
20250311;	181256;	1741696976.000;	  err32
20250311;	181300;	1741696980.000;	  err32
20250311;	181304;	1741696984.000;	  err32
20250311;	181308;	1741696988.000;	  err32
20250311;	181312;	1741696992.000;	  err32
20250311;	181316;	1741696996.000;	  err32
20250311;	181320;	1741697000.000;	  err32
20250311;	181324;	1741697004.000;	  err32
20250311;	181328;	1741697008.000;	  err32
20250311;	181332;	1741697012.000;	  err32
20250311;	181336;	1741697016.000;	  err32
20250311;	181340;	1741697020.000;	  err32
20250311;	181344;	1741697024.000;	  err32
20250311;	181348;	1741697028.000;	  err32
20250311;	181352;	1741697032.000;	  err32
20250311;	181356;	1741697036.000;	  err32
20250311;	181400;	1741697040.000;	  err32
20250311;	181404;	1741697044.000;	  err32
20250311;	181408;	1741697048.000;	  err32
20250311;	181412;	1741697052.000;	  err32
20250311;	181416;	1741697056.000;	  err32
20250311;	181420;	1741697060.000;	  err32
20250311;	181424;	1741697064.000;	  err32
20250311;	181428;	1741697068.000;	  err32
20250311;	181432;	1741697072.000;	  err32
20250311;	181436;	1741697076.000;	  err32
20250311;	181440;	1741697080.000;	  err32
20250311;	181444;	1741697084.000;	  err32
20250311;	181448;	1741697088.000;	  err32
20250311;	181452;	1741697092.000;	  err32
20250311;	181456;	1741697096.000;	  err32
20250311;	181500;	1741697100.000;	  err32
20250311;	181504;	1741697104.000;	  err32
20250311;	181508;	1741697108.000;	  err32
20250311;	181512;	1741697112.000;	  err32
20250311;	181516;	1741697116.000;	  err32
20250311;	181520;	1741697120.000;	  err32
20250311;	181524;	1741697124.000;	  err32
20250311;	181528;	1741697128.000;	  err32
20250311;	181532;	1741697132.000;	  err32
20250311;	181536;	1741697136.000;	  err32
20250311;	181540;	1741697140.000;	  err32
20250311;	181544;	1741697144.000;	  err32
20250311;	181548;	1741697148.000;	  err32
20250311;	181552;	1741697152.000;	  err32
20250311;	181556;	1741697156.000;	  err32
20250311;	181600;	1741697160.000;	  err32
20250311;	181604;	1741697164.000;	  err32
20250311;	181608;	1741697168.000;	  err32
20250311;	181612;	1741697172.000;	  err32
20250311;	181616;	1741697176.000;	  err32
20250311;	181620;	1741697180.000;	  err32
20250311;	181624;	1741697184.000;	  err32
20250311;	181628;	1741697188.000;	  err32
20250311;	181632;	1741697192.000;	  err32
20250311;	181636;	1741697196.000;	  err32
20250311;	181640;	1741697200.000;	  err32
20250311;	181644;	1741697204.000;	  err32
20250311;	181648;	1741697208.000;	  err32
20250311;	181652;	1741697212.000;	  err32
20250311;	181656;	1741697216.000;	  err32
20250311;	181700;	1741697220.000;	  err32
20250311;	181704;	1741697224.000;	  err32
20250311;	181708;	1741697228.000;	  err32
20250311;	181712;	1741697232.000;	  err32
20250311;	181716;	1741697236.000;	  err32
20250311;	181720;	1741697240.000;	  err32
20250311;	181724;	1741697244.000;	  err32
20250311;	181728;	1741697248.000;	  err32
20250311;	181732;	1741697252.000;	  err32
20250311;	181736;	1741697256.000;	  err32
20250311;	181740;	1741697260.000;	  err32
20250311;	181744;	1741697264.000;	  err32
20250311;	181748;	1741697268.000;	  err32
20250311;	181752;	1741697272.000;	  err32
20250311;	181756;	1741697276.000;	  err32
20250311;	181800;	1741697280.000;	  err32
20250311;	181804;	1741697284.000;	  err32
20250311;	181808;	1741697288.000;	  err32
20250311;	181812;	1741697292.000;	  err32
20250311;	181816;	1741697296.000;	  err32
20250311;	181820;	1741697300.000;	  err32
20250311;	181824;	1741697304.000;	  err32
20250311;	181828;	1741697308.000;	  err32
20250311;	181832;	1741697312.000;	  err32
20250311;	181836;	1741697316.000;	  err32
20250311;	181840;	1741697320.000;	  err32
20250311;	181844;	1741697324.000;	  err32
20250311;	181848;	1741697328.000;	  err32
20250311;	181852;	1741697332.000;	  err32
20250311;	181856;	1741697336.000;	  err32
20250311;	181900;	1741697340.000;	  err32
20250311;	181904;	1741697344.000;	  err32
20250311;	181908;	1741697348.000;	  err32
20250311;	181912;	1741697352.000;	  err32
20250311;	181916;	1741697356.000;	  err32
20250311;	181920;	1741697360.000;	  err32
20250311;	181924;	1741697364.000;	  err32
20250311;	181928;	1741697368.000;	  err32
20250311;	181932;	1741697372.000;	  err32
20250311;	181936;	1741697376.000;	  err32
20250311;	181940;	1741697380.000;	  err32
20250311;	181944;	1741697384.000;	  err32
20250311;	181948;	1741697388.000;	  err32
20250311;	181952;	1741697392.000;	  err32
20250311;	181956;	1741697396.000;	  err32
20250311;	182000;	1741697400.000;	  err32
20250311;	182004;	1741697404.000;	  err32
20250311;	182008;	1741697408.000;	  err32
20250311;	182012;	1741697412.000;	  err32
20250311;	182016;	1741697416.000;	  err32
20250311;	182020;	1741697420.000;	  err32
20250311;	182024;	1741697424.000;	  err32
20250311;	182028;	1741697428.000;	  err32
20250311;	182032;	1741697432.000;	  err32
20250311;	182036;	1741697436.000;	  err32
20250311;	182040;	1741697440.000;	  err32
20250311;	182044;	1741697444.000;	  err32
20250311;	182048;	1741697448.000;	  err32
20250311;	182052;	1741697452.000;	  err32
20250311;	182056;	1741697456.000;	  err32
20250311;	182100;	1741697460.000;	  err32
20250311;	182104;	1741697464.000;	  err32
20250311;	182108;	1741697468.000;	  err32
20250311;	182112;	1741697472.000;	  err32
20250311;	182116;	1741697476.000;	  err32
20250311;	182120;	1741697480.000;	  err32
20250311;	182124;	1741697484.000;	  err32
20250311;	182128;	1741697488.000;	  err32
20250311;	182132;	1741697492.000;	  err32
20250311;	182136;	1741697496.000;	  err32
20250311;	182140;	1741697500.000;	  err32
20250311;	182144;	1741697504.000;	  err32
20250311;	182148;	1741697508.000;	  err32
20250311;	182152;	1741697512.000;	  err32
20250311;	182156;	1741697516.000;	  err32
20250311;	182200;	1741697520.000;	  err32
20250311;	182204;	1741697524.000;	  err32
20250311;	182208;	1741697528.000;	  err32
20250311;	182212;	1741697532.000;	  err32
20250311;	182216;	1741697536.000;	  err32
20250311;	182220;	1741697540.000;	  err32
20250311;	182224;	1741697544.000;	  err32
20250311;	182228;	1741697548.000;	  err32
20250311;	182232;	1741697552.000;	  err32
20250311;	182236;	1741697556.000;	  err32
20250311;	182240;	1741697560.000;	  err32
20250311;	182244;	1741697564.000;	  err32
20250311;	182248;	1741697568.000;	  err32
20250311;	182252;	1741697572.000;	  err32
20250311;	182256;	1741697576.000;	  err32
20250311;	182300;	1741697580.000;	  err32
20250311;	182304;	1741697584.000;	  err32
20250311;	182308;	1741697588.000;	  err32
20250311;	182312;	1741697592.000;	  err32
20250311;	182316;	1741697596.000;	  err32
20250311;	182320;	1741697600.000;	  err32
20250311;	182324;	1741697604.000;	  err32
20250311;	182328;	1741697608.000;	  err32
20250311;	182332;	1741697612.000;	  err32
20250311;	182336;	1741697616.000;	  err32
20250311;	182340;	1741697620.000;	  err32
20250311;	182344;	1741697624.000;	  err32
20250311;	182348;	1741697628.000;	  err32
20250311;	182352;	1741697632.000;	  err32
20250311;	182356;	1741697636.000;	  err32
20250311;	182400;	1741697640.000;	  err32
20250311;	182404;	1741697644.000;	  err32
20250311;	182408;	1741697648.000;	   err9
20250311;	182412;	1741697652.000;	   err9
20250311;	182416;	1741697656.000;	   err9
20250311;	182420;	1741697660.000;	   err9
20250311;	182424;	1741697664.000;	   err9
20250311;	182428;	1741697668.000;	   err9
20250311;	182432;	1741697672.000;	   err9
20250311;	182436;	1741697676.000;	   err9
20250311;	182440;	1741697680.000;	   err9
20250311;	182444;	1741697684.000;	   err9
20250311;	182448;	1741697688.000;	   err9
20250311;	182452;	1741697692.000;	   err9
20250311;	182456;	1741697696.000;	   err9
20250311;	182500;	1741697700.000;	   err9
20250311;	182504;	1741697704.000;	   err9
20250311;	182508;	1741697708.000;	      0
20250311;	182512;	1741697712.000;	      0
20250311;	182516;	1741697716.000;	      0
20250311;	182520;	1741697720.000;	      0
20250311;	182524;	1741697724.000;	      0
20250311;	182528;	1741697728.000;	      0
20250311;	182532;	1741697732.000;	      0
20250311;	182536;	1741697736.000;	      0
20250311;	182540;	1741697740.000;	      0
20250311;	182544;	1741697744.000;	      0
20250311;	182548;	1741697748.000;	      0
20250311;	182552;	1741697752.000;	      0
20250311;	182556;	1741697756.000;	      0
20250311;	182600;	1741697760.000;	      0
20250311;	182604;	1741697764.000;	      0
20250311;	182608;	1741697768.000;	      0
20250311;	182612;	1741697772.000;	      0
20250311;	182616;	1741697776.000;	      0
20250311;	182620;	1741697780.000;	      0
20250311;	182624;	1741697784.000;	      0
20250311;	182628;	1741697788.000;	      0
20250311;	182632;	1741697792.000;	      0
20250311;	182636;	1741697796.000;	      0
20250311;	182640;	1741697800.000;	      0
20250311;	182644;	1741697804.000;	      0
20250311;	182648;	1741697808.000;	      0
20250311;	182652;	1741697812.000;	      0
20250311;	182656;	1741697816.000;	      0
20250311;	182700;	1741697820.000;	      0
20250311;	182704;	1741697824.000;	      0
20250311;	182708;	1741697828.000;	      0
20250311;	182712;	1741697832.000;	      0
20250311;	182716;	1741697836.000;	      0
20250311;	182720;	1741697840.000;	      0
20250311;	182724;	1741697844.000;	      0
20250311;	182728;	1741697848.000;	      0
20250311;	182732;	1741697852.000;	      0
20250311;	182736;	1741697856.000;	      0
20250311;	182740;	1741697860.000;	      0
20250311;	182744;	1741697864.000;	      0
20250311;	182748;	1741697868.000;	      0
20250311;	182752;	1741697872.000;	      0
20250311;	182756;	1741697876.000;	      0
20250311;	182800;	1741697880.000;	      0
20250311;	182804;	1741697884.000;	      0
20250311;	182808;	1741697888.000;	      0
20250311;	182812;	1741697892.000;	      0
20250311;	182816;	1741697896.000;	      0
20250311;	182820;	1741697900.000;	      0
20250311;	182824;	1741697904.000;	      0
20250311;	182828;	1741697908.000;	      0
20250311;	182832;	1741697912.000;	      0
20250311;	182836;	1741697916.000;	      0
20250311;	182840;	1741697920.000;	      0
20250311;	182844;	1741697924.000;	      0
20250311;	182848;	1741697928.000;	      0
20250311;	182852;	1741697932.000;	      0
20250311;	182856;	1741697936.000;	      0
20250311;	182900;	1741697940.000;	      0
20250311;	182904;	1741697944.000;	      0
20250311;	182908;	1741697948.000;	      0
20250311;	182912;	1741697952.000;	      0
20250311;	182916;	1741697956.000;	      0
20250311;	182920;	1741697960.000;	      0
20250311;	182924;	1741697964.000;	      0
20250311;	182928;	1741697968.000;	      0
20250311;	182932;	1741697972.000;	      0
20250311;	182936;	1741697976.000;	      0
20250311;	182940;	1741697980.000;	      0
20250311;	182944;	1741697984.000;	      0
20250311;	182948;	1741697988.000;	      0
20250311;	182952;	1741697992.000;	      0
20250311;	182956;	1741697996.000;	      0
20250311;	183000;	1741698000.000;	      0
20250311;	183004;	1741698004.000;	      0
20250311;	183008;	1741698008.000;	      0
20250311;	183012;	1741698012.000;	      0
20250311;	183016;	1741698016.000;	      0
20250311;	183020;	1741698020.000;	      0
20250311;	183024;	1741698024.000;	      0
20250311;	183028;	1741698028.000;	      0
20250311;	183032;	1741698032.000;	      0
20250311;	183036;	1741698036.000;	      0
20250311;	183040;	1741698040.000;	      0
20250311;	183044;	1741698044.000;	      0
20250311;	183048;	1741698048.000;	      0
20250311;	183052;	1741698052.000;	      0
20250311;	183056;	1741698056.000;	      0
20250311;	183100;	1741698060.000;	      0
20250311;	183104;	1741698064.000;	      0
20250311;	183108;	1741698068.000;	      0
20250311;	183112;	1741698072.000;	      0
20250311;	183116;	1741698076.000;	      0
20250311;	183120;	1741698080.000;	      0
20250311;	183124;	1741698084.000;	      0
20250311;	183128;	1741698088.000;	      0
20250311;	183132;	1741698092.000;	      0
20250311;	183136;	1741698096.000;	      0
20250311;	183140;	1741698100.000;	      0
20250311;	183144;	1741698104.000;	      0
20250311;	183148;	1741698108.000;	      0
20250311;	183152;	1741698112.000;	      0
20250311;	183156;	1741698116.000;	      0
20250311;	183200;	1741698120.000;	      0
20250311;	183204;	1741698124.000;	      0
20250311;	183208;	1741698128.000;	      0
20250311;	183212;	1741698132.000;	      0
20250311;	183216;	1741698136.000;	      0
20250311;	183220;	1741698140.000;	      0
20250311;	183224;	1741698144.000;	      0
20250311;	183228;	1741698148.000;	      0
20250311;	183232;	1741698152.000;	      0
20250311;	183236;	1741698156.000;	      0
20250311;	183240;	1741698160.000;	      0
20250311;	183244;	1741698164.000;	      0
20250311;	183248;	1741698168.000;	      0
20250311;	183252;	1741698172.000;	      0
20250311;	183256;	1741698176.000;	      0
20250311;	183300;	1741698180.000;	      0
20250311;	183304;	1741698184.000;	      0
20250311;	183308;	1741698188.000;	      0
20250311;	183312;	1741698192.000;	      0
20250311;	183316;	1741698196.000;	      0
20250311;	183320;	1741698200.000;	      0
20250311;	183324;	1741698204.000;	      0
20250311;	183328;	1741698208.000;	      0
20250311;	183332;	1741698212.000;	      0
20250311;	183336;	1741698216.000;	      0
20250311;	183340;	1741698220.000;	      0
20250311;	183344;	1741698224.000;	      0
20250311;	183348;	1741698228.000;	      0
20250311;	183352;	1741698232.000;	      0
20250311;	183356;	1741698236.000;	      0
20250311;	183400;	1741698240.000;	  err32
20250311;	183404;	1741698244.000;	  err32
20250311;	183408;	1741698248.000;	  err32
20250311;	183412;	1741698252.000;	  err32
20250311;	183416;	1741698256.000;	  err32
20250311;	183420;	1741698260.000;	  err32
20250311;	183424;	1741698264.000;	  err32
20250311;	183428;	1741698268.000;	  err32
20250311;	183432;	1741698272.000;	  err32
20250311;	183432;	1741698272.000;	  err17
20250311;	183436;	1741698276.000;	      0
20250311;	183440;	1741698280.000;	   1235
20250311;	183444;	1741698284.000;	   1236
20250311;	183448;	1741698288.000;	   1237
20250311;	183452;	1741698292.000;	   1238
20250311;	183456;	1741698296.000;	   1238
20250311;	183500;	1741698300.000;	   1239
20250311;	183504;	1741698304.000;	   1240
20250311;	183508;	1741698308.000;	   1241
20250311;	183512;	1741698312.000;	   1242
20250311;	183516;	1741698316.000;	   1242
20250311;	183520;	1741698320.000;	   1243
20250311;	183524;	1741698324.000;	  err32
20250311;	183528;	1741698328.000;	  err32
20250311;	183532;	1741698332.000;	  err32
20250311;	183536;	1741698336.000;	  err32
20250311;	183540;	1741698340.000;	  err32
20250311;	183544;	1741698344.000;	  err32
20250311;	183548;	1741698348.000;	  err32
20250311;	183552;	1741698352.000;	  err32
20250311;	183556;	1741698356.000;	  err32
20250311;	183600;	1741698360.000;	  err32
20250311;	183604;	1741698364.000;	  err32
20250311;	183608;	1741698368.000;	  err32
20250311;	183612;	1741698372.000;	  err32
20250311;	183616;	1741698376.000;	  err32
20250311;	183620;	1741698380.000;	  err32
20250311;	183624;	1741698384.000;	  err32
20250311;	183628;	1741698388.000;	  err32
20250311;	183632;	1741698392.000;	  err32
20250311;	183636;	1741698396.000;	  err32
